"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"878","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"879","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"880","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",1e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"881","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"882","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"883","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",0.41,"tight junction protein ZO-1-like",NA,NA,NA,NA
"884","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"885","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",2e-92,"tight junction protein ZO-1-like",NA,NA,NA,NA
"886","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"887","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",3e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"888","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",9e-59,"tight junction protein ZO-1-like",NA,NA,NA,NA
"889","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",0.61,"tight junction protein ZO-1-like",NA,NA,NA,NA
"890","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",6e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"891","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",0.54,"tight junction protein ZO-1-like",NA,NA,NA,NA
"892","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",0.5,"tight junction protein ZO-1-like",NA,NA,NA,NA
"893","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"894","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",1e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"895","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"896","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"897","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"898","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",0.36,"tight junction protein ZO-1-like",NA,NA,NA,NA
"899","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",5e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"900","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",8e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"901","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"902","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",7e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"903","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",2e-59,"tight junction protein ZO-1-like",NA,NA,NA,NA
"904","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",7e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"905","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"906","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",1e-11,"tight junction protein ZO-1-like",NA,NA,NA,NA
"907","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",0.81,"tight junction protein ZO-1-like",NA,NA,NA,NA
"908","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",4e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"909","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",0.79,"tight junction protein ZO-1-like",NA,NA,NA,NA
"910","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"911","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",6e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"912","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",8e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"913","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",8e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"914","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"915","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",2e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"916","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",0.6,"tight junction protein ZO-1-like",NA,NA,NA,NA
"917","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",5e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"974","NC_035788.1",56052704,56052704,-73.2383067999506,"+",2.27772397141553e-31,7.3801334275451e-29,56052353,56053170,56049263,56055305,"111112583",56049263,56055305,"XM_022450118.1","A2A559","PGAP3_MOUSE",3e-85,"post-GPI attachment to proteins factor 3-like",NA,NA,NA,NA
"1003","NC_035788.1",68202688,68202688,-50.546875,"+",1.08198513348615e-23,1.48976218608813e-21,68201758,68202823,68198877,68214604,"111112487",68198877,68214604,"XM_022449998.1","Q8WP23","BOLL_MACFA",9e-43,"protein boule-like","GO:0003729; GO:0005737; GO:0006417; GO:0007275; GO:0007281; GO:0007283","germ cell development [GO:0007281]; multicellular organism development [GO:0007275]; regulation of translation [GO:0006417]; spermatogenesis [GO:0007283]","cytoplasm [GO:0005737]","mRNA binding [GO:0003729]"
"1004","NC_035788.1",68202688,68202688,-50.546875,"+",1.08198513348615e-23,1.48976218608813e-21,68201758,68202823,68198877,68214604,"111112487",68198877,68214604,"XM_022449999.1","Q8N9W6","BOLL_HUMAN",2e-44,"protein boule-like","GO:0003730; GO:0005737; GO:0007275; GO:0007281; GO:0007283; GO:0008494; GO:0045948; GO:0051321; GO:0070935","3'-UTR-mediated mRNA stabilization [GO:0070935]; germ cell development [GO:0007281]; meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; positive regulation of translational initiation [GO:0045948]; spermatogenesis [GO:0007283]","cytoplasm [GO:0005737]","mRNA 3'-UTR binding [GO:0003730]; translation activator activity [GO:0008494]"
"1005","NC_035788.1",68202688,68202688,-50.546875,"+",1.08198513348615e-23,1.48976218608813e-21,68201758,68202823,68198877,68214604,"111112487",68198877,68214604,"XM_022450000.1","Q924M5","BOLL_MOUSE",1e-43,"protein boule-like","GO:0003730; GO:0005737; GO:0007275; GO:0007281; GO:0007283; GO:0008494; GO:0045948; GO:0051321; GO:0070935","3'-UTR-mediated mRNA stabilization [GO:0070935]; germ cell development [GO:0007281]; meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; positive regulation of translational initiation [GO:0045948]; spermatogenesis [GO:0007283]","cytoplasm [GO:0005737]","mRNA 3'-UTR binding [GO:0003730]; translation activator activity [GO:0008494]"
"1006","NC_035788.1",68202688,68202688,-50.546875,"+",1.08198513348615e-23,1.48976218608813e-21,68201758,68202823,68198877,68214604,"111112487",68198877,68214604,"XM_022450001.1","Q8N9W6","BOLL_HUMAN",2e-45,"protein boule-like","GO:0003730; GO:0005737; GO:0007275; GO:0007281; GO:0007283; GO:0008494; GO:0045948; GO:0051321; GO:0070935","3'-UTR-mediated mRNA stabilization [GO:0070935]; germ cell development [GO:0007281]; meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; positive regulation of translational initiation [GO:0045948]; spermatogenesis [GO:0007283]","cytoplasm [GO:0005737]","mRNA 3'-UTR binding [GO:0003730]; translation activator activity [GO:0008494]"
"1007","NC_035788.1",68202688,68202688,-50.546875,"+",1.08198513348615e-23,1.48976218608813e-21,68201758,68202823,68198877,68214604,"111112487",68199859,68214604,"XM_022450002.1","Q8WP23","BOLL_MACFA",3e-42,"protein boule-like","GO:0003729; GO:0005737; GO:0006417; GO:0007275; GO:0007281; GO:0007283","germ cell development [GO:0007281]; multicellular organism development [GO:0007275]; regulation of translation [GO:0006417]; spermatogenesis [GO:0007283]","cytoplasm [GO:0005737]","mRNA binding [GO:0003729]"
"1008","NC_035788.1",71420686,71420686,-59.2174176513873,"+",1.35033151505659e-26,2.55610588224552e-24,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454821.1","O83041","PIP_LEPBY",9e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1009","NC_035788.1",71420686,71420686,-59.2174176513873,"+",1.35033151505659e-26,2.55610588224552e-24,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454820.1","O83041","PIP_LEPBY",7e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1010","NC_035788.1",71421196,71421196,-58.5780885780886,"+",3.3711103709067e-25,5.42969456747777e-23,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454821.1","O83041","PIP_LEPBY",9e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1011","NC_035788.1",71421196,71421196,-58.5780885780886,"+",3.3711103709067e-25,5.42969456747777e-23,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454820.1","O83041","PIP_LEPBY",7e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1012","NC_035788.1",71422115,71422115,-64.4013880855986,"+",3.49263451131431e-28,7.95073024731292e-26,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454820.1","O83041","PIP_LEPBY",7e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1013","NC_035788.1",71422115,71422115,-64.4013880855986,"+",3.49263451131431e-28,7.95073024731292e-26,71418848,71423356,71415422,71426642,"111115908",71415422,71426642,"XM_022454821.1","O83041","PIP_LEPBY",9e-131,"probable proline iminopeptidase","GO:0004177; GO:0005737","","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]"
"1042","NC_035788.1",76583488,76583488,-58.5846628924344,"+",5.06086648759803e-24,7.20272461372145e-22,76582763,76583535,76558450,76602357,"111112919",76558450,76602357,"XM_022450800.1","Q6ZPF4","FMNL3_MOUSE",0,"formin-like protein CG32138","GO:0001525; GO:0003779; GO:0005737; GO:0005794; GO:0005829; GO:0005886; GO:0007010; GO:0008360; GO:0016477; GO:0017048; GO:0030866; GO:0032794; GO:0043231","angiogenesis [GO:0001525]; cell migration [GO:0016477]; cortical actin cytoskeleton organization [GO:0030866]; cytoskeleton organization [GO:0007010]; regulation of cell shape [GO:0008360]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]","actin binding [GO:0003779]; GTPase activating protein binding [GO:0032794]; Rho GTPase binding [GO:0017048]"
"1043","NC_035788.1",90709052,90709052,-54.1808433859161,"+",3.54781217124556e-26,6.40945034079301e-24,90708995,90709940,90649392,90725240,"111111251",90649392,90725240,"XM_022448112.1","P79098","AMPN_BOVIN",0,"uncharacterized LOC111111251","GO:0001525; GO:0001618; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0016021; GO:0030154; GO:0042277; GO:0043171; GO:0070006","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; virus receptor activity [GO:0001618]; zinc ion binding [GO:0008270]"
"1092","NC_035789.1",1152813,1152813,-61.1128829920691,"+",3.20780994368121e-39,2.14562412582802e-36,1149405,1161540,821514,1211632,"111117739",821514,1211632,"XM_022456937.1","D2GXS7","TRIM2_AILME",2e-08,"uncharacterized LOC111117739",NA,NA,NA,NA
